id,created_date,modified_date,is_active,asset_model_code,asset_configuration,asset_serial,asset_purchase_date,asset_warranty,asset_expiration_date,asset_remarks,asset_address,asset_brown_goods,asset_white_goods,asset_division_id,asset_make_refitem_id,asset_model_refitem_id,asset_model_type_refitem_id,asset_org_id,asset_org_unit_id,asset_status_refitem_id,created_by_id,modified_by_id
300,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU029,Mouse,CN-09RRC7-48729-43T-08BC,2016-01-08 05:30:00+05:30,,,,,,,,432,469,419,2,7,424,1,1
301,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE020,Wireless Keyboard,4400407,2015-08-01 05:30:00+05:30,,,,,,,,433,463,418,2,7,424,1,1
302,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU090,Mouse,MS111P,2016-01-15 05:30:00+05:30,,,,,,,,432,468,419,2,7,424,1,1
303,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN011,21.5 inch monitor,CN-0638CF-74261-54F-092B,2015-07-09 05:30:00+05:30,,,,,,,,432,454,416,2,7,424,1,1
304,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO085,"I5 8GB RAM 160 GB HDD, Windows",5SZ572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,424,1,1
305,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE055,Keyboard,MY01HF2Y716191B32079A00,2016-01-15 05:30:00+05:30,,,,,,,,432,987,418,2,7,424,1,1
306,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN049,,CN-0WM497641807CA27GL,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
307,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU066,Mouse,F93A9GAN3S10CR6,2016-01-15 05:30:00+05:30,,,,,,,,439,970,419,2,7,424,1,1
308,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO070,"i5-2400 3.10Gh,6GB, Ubuntu14.4",5R1Z92S,2016-01-08 05:30:00+05:30,,,,,,,,432,444,421,2,7,424,1,1
309,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE058,Keyboard,B77B50AVBRS3ST,2016-01-15 05:30:00+05:30,,,,,,,,439,466,418,2,7,424,1,1
310,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE032,Keyboard,CN-0RF47T-75134-48B-00F3-A02,2016-01-15 05:30:00+05:30,,,,,,,,432,945,418,2,7,424,1,1
311,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU047,Mouse,F1501ZSG,2016-01-08 05:30:00+05:30,,,,,,,,432,961,419,2,7,424,1,1
312,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN022,22 inch HD Monitor,CN-0VJH96-74445-526-654U,2016-01-08 05:30:00+05:30,,,,,,,,432,456,416,2,7,424,1,1
313,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN039,,CN-0WM497641807CA272L,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
314,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO073,"i5-2400 3.10Gh,8GB,150GB,Ubuntu14.4",42F6B2S,2016-01-08 05:30:00+05:30,,,,,,,,432,971,421,2,7,424,1,1
315,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN027,22 inch HD Monitor,CN-0VJH96-74445-526-650U,2016-01-08 05:30:00+05:30,,,,,,,,432,456,416,2,7,424,1,1
316,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE030,Keyboard,CN-0RF47T-75134-47U-01H0-A02,2016-01-15 05:30:00+05:30,,,,,,,,432,945,418,2,7,424,1,1
317,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU015,Mouse,CN-011D3V-73826-53H-00DJ,2015-07-09 05:30:00+05:30,,,,,,,,432,468,419,2,7,424,1,1
318,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO068,"i5-2400 3.10Gh,8Gb,320GB,Ubuntu 14.4",DFM292S,2016-01-08 05:30:00+05:30,,,,,,,,432,444,421,2,7,424,1,1
319,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO032,"19"" i3 3.30Ghz,4 GB,500GB Win8",S1FWK71,2015-08-01 05:30:00+05:30,,,,,,,,433,446,421,2,7,423,1,1
320,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE080,Keyboard,CN-C645N-71616-61P-0B2Y-A00,2016-01-08 05:30:00+05:30,,,,,,,,432,978,418,2,7,424,1,1
321,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN036,22 inch LCD Monitor,CN-0WM497641807CA27LL,2016-01-08 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
322,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO100,"I5 8GB RAM 160 GB HDD, Windows",1SZ572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,424,1,1
323,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU068,Mouse,E-C011-05-3735(B),2016-01-15 05:30:00+05:30,,,,,,,,440,966,419,2,7,424,1,1
324,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-AC009,AV1200 3-Port Gb Passthrough  Wireless Powerline Adapter,2159867A01972,2015-08-01 05:30:00+05:30,,,,,,,,907,995,864,2,7,422,1,1
325,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-AC010,300Mbps Wi-Fi Range Extender,2159A22006467,2016-01-15 05:30:00+05:30,,,,,,,,907,996,864,2,7,422,1,1
326,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-AC011,300Mbps Wi-Fi Range Extender,215A342001326,2016-01-15 05:30:00+05:30,,,,,,,,907,997,864,2,7,422,1,1
327,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-AC012,AV1200 3-Port Gb Passthrough Wireless Powerline Adapter,2159867B01972,2015-08-01 05:30:00+05:30,,,,,,,,907,995,864,2,7,422,1,1
328,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE062,Keyboard,BC3880EVBVSG5L,2016-01-15 05:30:00+05:30,,,,,,,,439,948,418,2,7,422,1,1
329,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN068,,CN-0WM497641807CJ30XL,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,422,1,1
330,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO033,"i5,8GB, 1 TB, Ubuntu 12.04",,2016-01-15 05:30:00+05:30,,,,,,,,909,,421,2,7,422,1,1
331,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN055,,CN-0WM497641807BL1J7M,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,422,1,1
332,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO001,"i5,8GB,500GB, Ubuntu 12.04",8CCF152,2015-07-09 05:30:00+05:30,,,,,,,,432,441,421,2,7,422,1,1
333,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO003,"i5,8GB,500GB, Ubuntu 12.04",9CCF152,2015-07-09 05:30:00+05:30,,,,,,,,432,441,421,2,7,422,1,1
334,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO010,"i5,8GB,500GB, Ubuntu 12.04",4F8QX52,2015-07-09 05:30:00+05:30,,,,,,,,432,441,421,2,7,422,1,1
335,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO015,"i5,8GB,500GB, Ubuntu 12.04",4DTKX52,2015-07-09 05:30:00+05:30,,,,,,,,432,441,421,2,7,422,1,1
336,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO016,"i5,8GB,500GB, Ubuntu 12.04",4DRLX52,2015-07-09 05:30:00+05:30,,,,,,,,432,441,421,2,7,422,1,1
337,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO040,"3.0Ghz Core Duo,8GB,Windows 7",DRCS72S,2016-01-15 05:30:00+05:30,,,,,,,,432,443,421,2,7,422,1,1
338,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE054,Keyboard,CN-0TH836447518720102,2016-01-15 05:30:00+05:30,,,,,,,,432,987,418,2,7,422,1,1
339,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE087,Keyboard,CN-0C645N-71616-61P-OB30,2016-01-08 05:30:00+05:30,,,,,,,,432,983,418,2,7,422,1,1
340,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU038,Mouse,LZ422J1077F,2016-01-15 05:30:00+05:30,,,,,,,,440,953,419,2,7,424,1,1
341,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-DO003,Wireless Dongle,,2015-08-01 05:30:00+05:30,,,,,,,,901,943,866,2,7,424,1,1
342,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE009,Keyboard,CN-04G481-71616-54F-0703-A00,2015-07-09 05:30:00+05:30,,,,,,,,432,458,418,2,7,424,1,1
343,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN020,22 inch HD Monitor,CN-0VJH96-74445-55M-353V,2016-01-08 05:30:00+05:30,,,,,,,,432,456,416,2,7,424,1,1
344,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO011,"i5,8GB,500GB, 8GB,Ubuntu 12.04",4F7KX52,2015-07-09 05:30:00+05:30,,,,,,,,432,441,421,2,7,424,1,1
345,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU093,Mouse,,2016-01-15 05:30:00+05:30,,,,,,,,433,955,419,2,7,424,1,1
346,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE016,Keyboard,CN-04G481-71616-54F-0830-A00,2015-07-09 05:30:00+05:30,,,,,,,,432,461,418,2,7,424,1,1
347,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN044,,CN-0WM497641807CJ313L,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
348,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO039,i5-2400 3.10Gh,3FW3B2S,2016-01-15 05:30:00+05:30,,,,,,,,432,443,421,2,7,424,1,1
349,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE078,Keyboard,,2016-01-08 05:30:00+05:30,,,,,,,,432,979,418,2,7,424,1,1
350,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN052,,CN-0WM497641807CJ315L,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
351,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU043,Mouse,F150209E,2016-01-08 05:30:00+05:30,,,,,,,,432,961,419,2,7,424,1,1
352,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO099,"I5 8GB RAM 320 GB HDD, Windows",741672S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,424,1,1
353,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO054,i5-2400 3.10Gh,1KPV92S,2016-01-15 05:30:00+05:30,,,,,,,,432,444,421,2,7,423,1,1
354,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO056,i5-2400 3.10Gh,HKPV92S,2016-01-15 05:30:00+05:30,,,,,,,,432,444,421,2,7,423,1,1
355,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO058,i5-2400 3.10Gh,BS1Z92S,2016-01-15 05:30:00+05:30,,,,,,,,432,444,421,2,7,423,1,1
356,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO060,i5-2400 3.10Gh,3P5Z92S,2016-01-15 05:30:00+05:30,,,,,,,,432,444,421,2,7,423,1,1
357,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO061,i5-2400 3.10Gh,CP5Z92S,2016-01-15 05:30:00+05:30,,,,,,,,432,444,421,2,7,423,1,1
358,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO066,i5-2400 3.10Gh,9126B2S,2016-01-08 05:30:00+05:30,,,,,,,,432,444,421,2,7,423,1,1
359,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO077,"I5 8GB RAM 320 GB HDD, UBUNTU",C41672S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
360,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO087,"I5 8GB RAM 160 GB HDD, Windows",5RY572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
361,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO088,"I5 8GB RAM 320 GB HDD, Windows",641672S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
362,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO089,"I5 8GB RAM 160 GB HDD, Windows",GXY572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
363,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO093,"I5 8GB RAM 160 GB HDD, Windows",BYY572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
364,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO097,"I5 8GB RAM 160 GB HDD, Windows",55Y572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
365,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO098,"I5 8GB RAM 160 GB HDD, Windows",CG1672S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
366,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO102,"I5 8GB RAM 160 GB HDD, Windows",7B1672S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
367,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO103,"I5 8GB RAM 160 GB HDD, Windows",65Y572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,423,1,1
368,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO107,"I3 3GB RAM 120 GB HDD, Windows",23CPWQ1,2016-01-08 05:30:00+05:30,,,,,,,,432,942,421,2,7,423,1,1
369,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-LA002,"i7 2.0 Ghz, 12 GB, 750 GB Touch  - TP500L",EAN0WU47899844B,2016-01-15 05:30:00+05:30,,,,,,,,436,,434,2,7,422,1,1
370,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-TA010,27 inch Tablet,,2016-01-15 05:30:00+05:30,,,,,,,,,,885,2,7,422,1,1
371,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-In-LA014,,,2016-01-15 05:30:00+05:30,,,,,,,,436,,434,2,7,422,1,1
372,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE073,Keyboard,CN-0DJ3317161686E0YHL,2016-01-08 05:30:00+05:30,,,,,,,,432,987,418,2,7,424,1,1
373,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN035,22 inch LCD Monitor,CN-0WM497641807CA288L,2016-01-08 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
374,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO057,"  i5-2400 3.10Gh,8Gb,320GB,Ubuntu 14.4",JQ1Z92S,2016-01-15 05:30:00+05:30,,,,,,,,432,444,421,2,7,424,1,1
375,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE076,Keyboard,DG7134728YRDPQWAL,2016-01-15 05:30:00+05:30,,,,,,,,435,921,418,2,7,424,1,1
376,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU079,Mouse,CC2144200Q6DNYPAF,2016-01-15 05:30:00+05:30,,,,,,,,435,920,419,2,7,424,1,1
377,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO075,"core 2 Duo Nvidia 256 Mb 4 Gb ram, 320 GB HDDOS Yosimite",YM9283PLOTF,2016-01-15 05:30:00+05:30,,,,,,,,435,940,421,2,7,424,1,1
378,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE040,Keyboard,B94690AVBT93T0,2016-01-15 05:30:00+05:30,,,,,,,,439,466,418,2,7,424,1,1
379,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MN059,,CN-0WM497641807CJ31CL,2016-01-15 05:30:00+05:30,,,,,,,,432,,416,2,7,424,1,1
380,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO071,3.0Ghz Core Duo,D6ZQ72S,2016-01-08 05:30:00+05:30,,,,,,,,432,444,421,2,7,424,1,1
381,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU073,Mouse,FATSK0K5DZ83N1,2016-01-15 05:30:00+05:30,,,,,,,,439,966,419,2,7,424,1,1
382,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-WO095,"I5 8GB RAM 160 GB HDD, Windows",2YY572S,2016-01-08 05:30:00+05:30,,,,,,,,432,972,421,2,7,422,1,1
383,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE017,Keyboard,CN-0W350C-71616-91D-0E89,2016-01-15 05:30:00+05:30,,,,,,,,432,990,418,2,7,422,1,1
384,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE019,Keyboard,CN-0W350C-71616-91D-0E6F,2016-01-15 05:30:00+05:30,,,,,,,,432,989,418,2,7,422,1,1
385,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE023,Wireless Keyboard,4400426,2015-08-01 05:30:00+05:30,,,,,,,,433,463,418,2,7,422,1,1
386,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE024,Wireless Keyboard,4400412,2015-08-01 05:30:00+05:30,,,,,,,,433,463,418,2,7,422,1,1
387,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE025,Wireless Keyboard,4400762,2015-08-01 05:30:00+05:30,,,,,,,,433,463,418,2,7,422,1,1
388,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE033,Wireless Keyboard,150207612599,2015-08-01 05:30:00+05:30,,,,,,,,438,464,418,2,7,422,1,1
389,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE038,Keyboard,SK-2885B77B50ACPRT2WC,2016-01-15 05:30:00+05:30,,,,,,,,439,465,418,2,7,422,1,1
390,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE042,Keyboard,CN-0DJ3317161686E0YHJ,2016-01-15 05:30:00+05:30,,,,,,,,432,987,418,2,7,422,1,1
391,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE045,Keyboard,B94690ACPSW1WR,2016-01-15 05:30:00+05:30,,,,,,,,439,465,418,2,7,422,1,1
392,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE046,Keyboard,B94690ACPSW3ZI,2016-01-15 05:30:00+05:30,,,,,,,,439,465,418,2,7,422,1,1
393,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE048,Keyboard,B77B50ACPRK2JR,2016-01-15 05:30:00+05:30,,,,,,,,439,465,418,2,7,422,1,1
394,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE052,Keyboard,CN-0N242F6589088T019QA00,2016-01-15 05:30:00+05:30,,,,,,,,432,987,418,2,7,422,1,1
395,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE057,Keyboard,BC3880BVBUS0UE,2016-01-15 05:30:00+05:30,,,,,,,,439,466,418,2,7,422,1,1
396,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE064,Keyboard,MY0T347F716199CA2062A00,2016-01-15 05:30:00+05:30,,,,,,,,432,987,418,2,7,422,1,1
397,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE065,Keyboard,CN-0DJ3317161686E0W16,2016-01-08 05:30:00+05:30,,,,,,,,432,987,418,2,7,422,1,1
398,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE070,Keyboard,8200034053Y139UK,2016-01-15 05:30:00+05:30,,,,,,,,440,467,418,2,7,422,1,1
399,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE075,Keyboard,DG713472AHLDPQWA1,2016-01-15 05:30:00+05:30,,,,,,,,435,919,418,2,7,422,1,1
400,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE081,Keyboard,,2016-01-08 05:30:00+05:30,,,,,,,,432,984,418,2,7,422,1,1
401,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-KE089,Keyboard,SN-4414572,2016-01-08 05:30:00+05:30,,,,,,,,432,990,418,2,7,422,1,1
402,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-LA004,i7 8 GB 1 TB,,2016-01-15 05:30:00+05:30,,,,,,,,436,,434,2,7,422,1,1
403,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU008,Mouse,CN-011D3V-73826-53H-00BZ,2015-07-09 05:30:00+05:30,,,,,,,,432,468,419,2,7,422,1,1
404,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU009,Mouse,CN-011D3V-73826-53H-007F,2015-07-09 05:30:00+05:30,,,,,,,,432,468,419,2,7,422,1,1
405,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU010,Mouse,CN-011D3V-73826-53H-00D7,2015-07-09 05:30:00+05:30,,,,,,,,432,468,419,2,7,422,1,1
406,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU014,Mouse,CN-011D3V-71581-141-16NO,2015-07-09 05:30:00+05:30,,,,,,,,432,468,419,2,7,422,1,1
407,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU023,Wireless Mouse,4400426,2015-08-01 05:30:00+05:30,,,,,,,,433,470,419,2,7,422,1,1
408,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU032,Mouse,CN-09RRC7-48729-43R-0ET4,2016-01-08 05:30:00+05:30,,,,,,,,432,469,419,2,7,422,1,1
409,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU033,Mouse,3075545612599370000,2016-01-15 05:30:00+05:30,,,,,,,,438,471,419,2,7,422,1,1
410,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU050,Mouse,G1D00AVW,2016-01-08 05:30:00+05:30,,,,,,,,432,961,419,2,7,422,1,1
411,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU053,Mouse,CN-011D3V715811810ZBJ,2016-01-08 05:30:00+05:30,,,,,,,,432,961,419,2,7,422,1,1
412,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU065,Mouse,F6AB50C5BPP03Q8,2016-01-15 05:30:00+05:30,,,,,,,,439,969,419,2,7,422,1,1
413,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU067,Mouse,F73440BN3Q70H2J,2016-01-15 05:30:00+05:30,,,,,,,,439,957,419,2,7,422,1,1
414,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU071,Mouse,F0P01H1G,2016-01-15 05:30:00+05:30,,,,,,,,432,961,419,2,7,422,1,1
415,2018-10-17 20:29:06.309256+05:30,2018-10-17 20:29:06.309256+05:30,t,NEXT-IN-MU076,Mouse,LZ9360R000F,2016-01-15 05:30:00+05:30,,,,,,,,481,968,419,2,7,422,1,1
