id,created_date,modified_date,is_active,skillset_applicable,skillset_depts,created_by_id,modified_by_id,skillset_competency_id_id,skillset_role_id,skillset_skill_level_refitem_id
220,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,167,8,211
221,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,168,8,211
222,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,169,8,211
223,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,170,8,211
224,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1078,8,211
225,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,859,8,211
226,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1079,8,211
227,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,821,9,211
228,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1088,9,211
229,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1090,9,211
230,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1091,9,211
231,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1092,9,211
232,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,850,9,211
233,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,851,9,211
234,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,852,9,211
235,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,853,9,211
236,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,831,9,211
237,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,848,9,211
238,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,832,9,211
239,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,835,9,211
240,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,199,9,211
241,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1089,9,211
242,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,843,9,211
243,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,844,9,211
244,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,849,9,211
245,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,845,9,211
246,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,846,9,211
247,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,828,9,211
248,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,167,9,211
249,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,168,9,211
250,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,169,9,211
251,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,170,9,211
252,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1078,9,211
253,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,859,9,211
254,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1079,9,211
255,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,821,10,211
256,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1088,10,211
257,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1090,10,211
258,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1091,10,211
259,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1092,10,211
260,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,850,10,211
261,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,851,10,211
262,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,852,10,211
263,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,853,10,211
264,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,831,10,211
265,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,848,10,211
266,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,832,10,211
267,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,835,10,211
268,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,199,10,211
269,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1089,10,211
270,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,843,10,211
271,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,844,10,211
272,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,849,10,211
273,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,845,10,211
274,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,846,10,211
275,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,828,10,211
276,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,167,10,211
277,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,168,10,211
278,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,169,10,211
279,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,170,10,211
280,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1078,10,211
281,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1093,11,209
282,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1094,11,209
283,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1095,11,209
284,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1096,11,210
285,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,832,11,209
286,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,829,11,209
287,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,835,11,209
288,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,831,11,209
289,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,834,11,209
290,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,199,11,209
291,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,167,11,209
292,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,168,11,209
293,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,169,11,209
294,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,170,11,209
295,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,827,11,209
296,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1078,11,209
297,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1079,11,209
298,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,859,11,209
299,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,826,11,209
300,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,833,11,209
301,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1036,12,209
302,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1037,12,209
303,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1041,12,209
304,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1039,12,209
305,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1035,12,209
306,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,832,12,209
307,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,829,12,209
308,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,835,12,209
309,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,831,12,209
310,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,834,12,209
311,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,199,12,209
312,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,167,12,209
313,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,168,12,209
314,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,169,12,209
315,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,170,12,209
316,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,827,12,209
317,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1078,12,209
318,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1079,12,209
319,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,859,12,209
320,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,826,12,209
321,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,833,12,209
322,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1093,13,210
323,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1094,13,210
324,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1095,13,210
325,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1096,13,211
326,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,832,13,210
327,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,829,13,210
328,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,835,13,210
329,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,831,13,210
330,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,834,13,210
331,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,199,13,210
332,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,167,13,210
333,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,168,13,210
334,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,169,13,210
335,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,170,13,210
336,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,827,13,210
337,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1078,13,210
338,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1079,13,210
339,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,859,13,210
340,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,826,13,210
341,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,833,13,210
342,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,828,13,210
343,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1036,14,210
344,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1037,14,210
345,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1041,14,210
346,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1039,14,210
347,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1035,14,210
348,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,832,14,210
349,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,829,14,210
350,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,835,14,210
351,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,831,14,210
352,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,834,14,210
353,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,199,14,210
354,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,167,14,210
355,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,168,14,210
356,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,169,14,210
357,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,170,14,210
358,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,827,14,210
359,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1078,14,210
360,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1079,14,210
361,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,859,14,210
362,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,826,14,210
363,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,833,14,210
364,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,828,14,210
365,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1097,15,211
366,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,821,15,211
367,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1088,15,211
368,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1096,15,211
369,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,832,15,211
370,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,851,15,211
371,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1089,15,211
372,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,853,15,211
373,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,831,15,211
374,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,848,15,211
375,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,835,15,211
376,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,199,15,211
377,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,843,15,211
378,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,844,15,211
379,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,849,15,211
380,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,845,15,211
381,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,846,15,211
382,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,828,15,211
383,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,167,15,211
384,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,168,15,211
385,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,169,15,211
386,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,170,15,211
387,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1078,15,211
388,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,859,15,211
389,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{10},1,1,1079,15,211
390,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1098,16,210
391,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1099,16,210
392,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1100,16,210
393,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1101,16,210
394,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1102,16,210
395,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,832,16,210
396,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,851,16,210
397,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1089,16,210
398,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,853,16,210
399,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,831,16,210
400,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,848,16,210
401,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,835,16,210
402,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,199,16,210
403,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,843,16,210
404,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,844,16,210
405,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,849,16,210
406,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,845,16,210
407,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,846,16,210
408,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,828,16,210
409,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,167,16,210
410,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,168,16,210
411,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,169,16,210
412,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,170,16,210
413,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1078,16,210
414,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,859,16,210
415,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{14},1,1,1079,16,210
416,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,856,17,210
417,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,857,17,210
418,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,858,17,210
419,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1069,17,210
420,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1070,17,210
421,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1071,17,210
422,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1072,17,210
423,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1103,17,210
424,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1104,17,210
425,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1105,17,210
426,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1073,17,210
427,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1074,17,210
428,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1075,17,210
429,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1076,17,210
430,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,1077,17,210
431,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,832,17,210
432,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,829,17,210
433,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,199,17,210
434,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,835,17,210
435,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,831,17,210
436,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,834,17,210
437,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,167,17,210
438,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,168,17,210
439,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,169,17,210
440,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,170,17,210
441,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{6},1,1,827,17,210
